488,271.27 99.61 2001.55 14294.17 3687.8 1656;
489,353.65 113.44 3706.41 16156.6 3792.61 960;
490,277.78 97.77 1822.22 14637.91 3152.55 1656;
491,316.59 87.85 918.61 12822.03 2138.85 960;
492,149.24 35.24 7469.21 10180.93 21733.19 1656;
493,319.59 96.33 1673.98 15056 1329.62 1629;
494,265.83 50.4 3974.45 13922.36 10644.53 1629;
495,280.23 62.18 3650.08 13808.61 16149.4 1629;
496,279.24 55.71 4342.3 13673.54 11889.92 1629;
497,257.56 57.01 3766.58 12139.07 16438.61 1629;
498,219.42 9.25 12903.28 11838.81 4025.15 960;
499,301.19 16.49 12715.75 10775.1 6328.91 960;
500,246.48 70.94 2188.93 14158.25 5910.95 1830;
501,279.06 58.28 2219.77 7741.62 10732.51 1500;
502,351.75 51.32 2553.01 18023.13 3439.06 1380;
503,270.03 60.54 2630.24 9522.68 3099.97 1370;
504,354.7 42.49 2667.65 10954.17 3351.22 1550;
505,225.18 89.9 1707.12 13219.19 3604.39 1830;
506,346.25 87.63 3237.08 17307.07 1392.75 1830;
507,769.87 62 11063.52 8226.09 6188.6 960;
508,321.79 72.91 2032.34 10982.13 7311.23 1629;
509,366.69 79.16 2236.64 12716.39 4852.94 1629;
510,297.3 101.92 1887.53 10227.83 3476.5 1629;
511,317.57 65.01 1997.84 9477.13 9900.25 1629;
512,318.04 75.33 1975.13 10854.38 3432.62 1629;
513,321.6 68.22 2076.05 11459.15 9241.34 1629;
514,378.18 67.56 2445.21 12744.4 5111.25 1629;
515,370.32 74.32 2544.77 13005.34 4728.36 1629;
516,163.15 61.75 2747.06 8529.84 1241.97 1500;
517,198.61 68.11 1102.67 10251.78 1588.32 1500;
518,208.33 55.5 872.52 10801.8 1199.06 1500;
519,206.89 65.05 1141.14 10617.8 1561.08 1500;
520,357.01 75.4 2226.41 11213.62 4295.76 1629;
521,338.62 78.53 2115.45 11780.52 6488.5 1629;
522,328.05 63.56 2066.74 12216.72 6195.87 1629;
523,261.88 64.21 3473.34 13156.61 19625.88 1629;
524,255.17 72.78 3598.54 12276.15 17172.03 1629;
525,187.1 52.06 4637.13 17488.85 42328.1 1629;
526,211.54 52.27 4350.6 17512.29 47534.2 1629;
527,222.16 52.8 5483.96 15382.49 17142.62 1629;
528,183.04 29.6 3613.28 17180.8 51600.88 1629;
529,219.05 56.86 5470.02 15191.5 20147.2 1629;
530,217.68 35.68 6856.26 15782.76 47712.01 1629;
531,163.04 24.16 5169.19 17518.53 52331.41 1629;
532,337.01 72.32 2009.86 11222.1 5982.05 1629;
533,314.25 69.14 2288.57 10827.47 8261.98 1629;
534,373.8 73.3 2184.21 13438.3 3881.22 1500;
535,505.6 98.9 4624.26 31273.57 1646.5 1615;
536,233.52 40.27 6808.14 15360.75 42367.03 1629;
537,231.99 82.66 1815.51 10800.89 2239.82 1615;
538,245.27 50.39 3271.26 16260.95 44184.14 1629;
539,285.71 81.22 2147.82 15657.52 2265.31 1600;
540,275.33 74.83 1893.68 15558.69 1679.01 1600;
541,295.02 76.83 1097.34 14312.34 3710.14 1615;
542,292.39 74.75 848.39 14969.98 1417.18 1615;
543,301.9 82.96 1569.93 15032.72 3022.61 1613;
544,292.87 78.13 1146.55 14158.08 2464.67 1615;
545,237.12 76.85 963.04 10900.16 1227.37 1615;
546,299.67 82.64 1189.16 14159.63 2564.22 1613;
547,388.32 92.56 3981.84 27612.7 2512.31 1613;
548,282.22 65.18 1043.59 17908.97 1269.3 1615;
549,369.03 95.75 5026.56 34761.65 1333.47 1613;
550,335.47 78 911.87 16281.08 3921.05 1613;
551,739.46 131.01 3242.41 27013.12 1758.47 960;
552,346.64 92.55 1941.13 17914.92 1526.69 1380;
553,201.38 48.96 3921.56 10274.29 2278.24 1380;
554,709.99 119.33 5265.22 27409.67 2148.29 960;
555,863.52 143.24 2842.99 24403.47 2044.13 960;
556,585.75 94.77 5095.38 24609.71 1599.71 960;
557,629.14 118.2 3848.01 26782.16 2264.16 960;
558,607.78 112.37 2646.78 21608.86 2256.58 960;
559,511.06 107.54 3581.16 31320.75 1426.17 960;
560,703.87 101.46 3689.46 28360.29 3737.53 960;
561,712.41 121.38 4126.19 27985.28 3397.48 960;
562,573.99 121.8 3846.9 35268.89 2065.27 960;
563,730.83 112.73 3075.33 25867.91 2135.05 960;
564,719.9 124.66 3950.75 27827.85 2352.19 960;
565,591.67 139.74 3836.48 23084.88 3531.48 960;
566,474.06 114.64 6254.2 35322.07 2138.29 960;
567,738.65 117.42 3181.01 25706.55 2439.04 960;
568,740.87 128.42 3213.14 26045.38 1988.31 960;
569,742.81 132.24 3404.03 27242.71 2565.22 960;
570,334.6 88.71 1007.61 18310.25 3045.96 960;
571,359.59 84.48 1067.29 18173.69 791.33 960;
572,307.62 87.83 739.03 14511.14 2203.78 960;
573,339.74 85.39 996.62 16109.3 1210.78 960;
574,275.39 91.08 978.15 13716.03 2804.02 960;
575,285.84 75.92 1082.84 15368.99 2854.89 960;
576,383.19 102 897.62 19653.33 3228.25 960;
577,331.24 77.38 1145.96 15962.85 3552.85 960;
578,297.2 83.92 846.03 16638.02 1906.67 960;
579,409.27 148.12 3937.33 23230.73 1875.6 960;
580,253.6 93.18 1111.16 19685.52 8676.33 960;
581,354.67 85.73 1029.15 17037.86 1947.34 960;
582,264.58 92.43 718.42 14522.12 2952.5 960;
583,248.42 63.48 5021.99 14285.01 3401.7 1380;
584,280.38 88.64 704.62 15300.2 2085.29 960;
585,NA NA NA NA NA 1638;
586,668.67 109.62 4231.35 28359.52 2423.62 960;
587,612.35 107.87 3832.25 37582.31 3874.31 960;
588,639.77 129.82 3727.87 33730.96 1294.28 960;
589,579.31 116.75 4499.54 36365.34 3360.89 960;
590,693.42 115.04 1486.35 28481.6 2823.32 960;
591,628.4 110.02 3657.36 35905.32 1790.24 960;
592,517.54 151.12 5215.45 31933.96 2225.44 960;
593,542.38 124.09 3015.5 32404.92 1518.96 960;
594,601.67 135.95 6214.37 40051.91 3438.22 960;
595,705.9 130.68 3383.89 37120.5 2160.81 960;
596,545.56 123.18 4627.03 38367.73 1846.48 960;
597,460.39 99.58 4056.53 36297.37 2973.67 960;
598,540.73 137.18 4865.28 35752.72 2032.81 960;
599,665.85 127.22 4803.37 37572.11 1390.33 960;
600,629.59 149.43 4148.92 36415.41 1804.74 960;
601,602.45 139.22 4624.35 38116.05 1919.71 960;
602,554.12 136.91 4715.7 38702.72 1775.64 960;
603,719.78 114.49 3158.82 25689.23 1558.8 960;
604,738.65 163.81 5371.11 40233.67 3775.27 960;
605,605.6 154.49 5252.97 38576.83 2044.74 960;
606,551.46 123.4 3892.87 34348.48 1827.29 960;
607,586.91 105.83 4041.13 33725.41 1566.46 960;
608,831.74 129.18 3924.55 29141.5 2050.01 960;
609,545.84 105.24 4119.85 37262.08 1314.52 960;
610,558.68 119.11 3651.04 35291.63 2112.97 960;
611,411.15 159.38 3569.81 19833.38 4197.87 960;
612,713.12 130.3 3634.75 24943.58 2224.06 960;
613,630.42 131.77 5389.79 38963.25 3358.72 960;
614,671.85 128.81 2923.51 35010.61 1261.69 960;
615,617.53 158.8 5333.93 39126.77 2310.81 960;
616,599.05 121.88 4613.55 37588.03 1886.65 960;
617,285.2 86.56 765.79 13115.29 1532.61 960;
618,480.93 109.16 5333.04 37295.34 1932.41 960;
619,580.47 126.46 3812.09 40218.43 1234.6 960;
620,578.72 133.11 4368.88 35584.52 2854.65 960;
621,553.74 119.45 4466.54 38201.14 1659.89 960;
622,580.99 115.11 4976.97 36529.39 3035.91 960;
623,525.03 127.73 5731.86 42156.79 1882.97 960;
624,575.99 132.7 6556.57 42085.85 2161.55 960;
625,646.37 112.47 1597.27 26101.53 3046.01 960;
626,340.98 87.29 912.66 16498.41 1211.15 960;
627,414.76 103.97 1067.06 22108.11 1587.46 960;
628,412.56 105.98 3396.66 21855.71 2257.8 960;
629,315.35 103.74 954.75 14825.16 2437.18 960;
630,349.53 66.7 1018.52 14904.54 1576.87 960;
631,394.21 90.18 1076.34 18203.15 1326.27 960;
632,339.21 102.74 956.55 17459.7 4364.74 960;
633,405.24 104.37 853.53 18753.12 1246.53 960;
634,347.53 79.58 876.8 16757 2984.33 960;
635,324.96 99.82 1012.07 15001.93 1934.53 960;
636,420.2 111.6 3324.37 22355.97 2275.65 960;
637,414.48 116.25 1198.35 20337.38 1439.57 960;
638,419.73 79.84 1642.5 12554.32 5186.83 960;
639,396.86 102.57 1040.69 18964.73 1284.91 960;
640,330.18 80.37 1138.21 18645.71 3540.37 960;
641,407.85 106.13 822.15 18703.3 2495.56 960;
642,279.66 83.43 784.15 13585.3 1983.08 960;
643,449.48 148.96 4192.64 21947.59 1917.69 960;
644,409.22 110.28 1023.14 18883.31 1620.01 960;
645,273.36 83.5 885.17 14597.22 1279.69 960;
646,449.14 132.55 3966.1 22519.28 2054.9 960;
647,371.25 95.33 857.06 18285.92 910.03 960;
648,404.05 98.45 905.86 17843.91 1476.1 960;
649,389.89 98.84 992.22 18686.08 2753.55 960;
650,320.3 103.4 856.49 14561.24 2112.23 960;
651,329.01 79.32 1306.1 14216.16 2488.78 960;
652,331.27 82.07 878.32 12578.23 2178.04 960;
653,348.45 94.28 951.97 16482.76 2012.11 960;
654,416.61 105.17 865.43 18772.12 1139.33 960;
655,442.06 101.37 1097.82 20919.73 3650.34 960;
656,302.29 95.71 1257.24 15050.33 2087.09 960;
657,354.62 90.13 810.19 17226.25 2840.2 960;
658,396.19 105.46 936 17279.44 2408.66 960;
659,389.11 102.22 1045.02 18713.57 1650.17 960;
660,307.48; 609.5 93.43; 131.09 3520.0; 1487.42 16375.58; 34177.23 2087.09; 1964.18 960;
661,341.43 102.84 815.06 17619.51 994.38 960;
662,316.11 69.87 789.64 14868.88 840.39 960;
663,315.37 100.22 785.59 15210.7 1673.38 1630;
664,311.13 110.9 924.71 14690.03 1757.51 1630;
665,294.4 83.23 904.67 14881.07 1148.08 1630;
666,842.23 108.21 6413.57 31519.55 1684.54 960;
667,485.34 120.04 6068.22 35089.93 2020.57 960;
668,484.77 116.37 5611.48 35232.77 1773.45 960;
669,286.27 80.25 842.49 14368.15 1998.99 960;
670,324.77 70.6 3099.93 8368.82 1778.77 1609;
671,324.89 112.19 1985.03 16204.35 803.04 1609;
672,365.35 106.01 2589.66 18531.29 1832.47 1609;
673,375.03 100.21 2550.94 18642.4 2788.1 1609;
674,373.75 97.29 2517.7 19049.15 2185.42 1609;
675,337.34 100.5 2143.96 16271.59 1016.25 1609;
676,312.98 114.45 1662.43 15687.83 780.47 1609;
677,374.3 102.01 2585.61 18723.76 2812.36 1609;
678,336.69 106.26 2130.56 16168.35 1065.45 1609;
679,344.87 108.41 1397.61 17897.42 2396.76 1609;
680,258.78 67.76 2335.79 8346.46 4376.78 1609;
681,275.18 96.67 2621.73 13950.83 3667.63 1609;
682,212.67 83.2 3863.69 10619.41 811.2 1609;
683,282.15 99.05 1695.67 14463.15 1047.17 1609;
684,333.66 104.63 1837.36 16800.36 2649.5 1609;
685,392.69 95.34 2491.24 12417.74 3799.95 1609;
686,290.92 105.87 2078.6 14737.15 2809.78 1609;
687,314.38 100.8 2137.13 16118.57 3122.63 1609;
688,410.38 68.17 2534.13 13385.48 3504.53 1609;
689,296.84 108.72 1521.82 15218.63 1141 1609;
690,286.76 101.12 2124.53 14821.07 2062.92 1609;
691,352.45 77.9 2233.45 11726.14 3572.74 1609;
692,297.06 108.99 1920.16 15390.71 1029.65 1609;
693,292.35 97.95 1379.77 16243.23 3330.68 1609;
694,351.1 115.8 2010.81 16571.78 1228.85 1609;
695,310.13 75.57 2466.73 10627.15 4273.83 1609;
696,311.7 116.28 1650.33 16586.77 1167.27 1609;
697,371.59 114.13 2211.68 17934.57 2023.16 1609;
698,357.71 120.42 1991.72 17853.82 1739.54 1609;
699,328.57 103.12 2032 16247.64 1296.41 1609;
700,330.05 114.13 2189.81 16070.53 828.28 1609;
701,335.38 119.45 1793.03 16793.84 1258.95 1609;
702,333.34 113.7 1691.4 16702.31 2443.66 1609;
703,355.16 108.18 1883.87 16895.17 1279.83 1609;
704,392.91 95.47 4058.87 13881.04 5408.44 1609;
705,298.92 104.02 1577.48 15249.47 1952.38 1609;
706,308.75 109.62 1249.78 15102.16 1529.23 1630;
707,295.68 75.61 1518.55 14517.73 1303.48 1630;
708,298.33 108.4 1900.38 15351.84 1555.69 1630;
709,291.78 74.71 1976.73 14873.73 1184.61 1630;
710,304.87 64.04 745.94 15045.3 1686.37 1630;
711,294.49 75.78 1625.84 14692.11 1261.67 1630;
712,320.97 100.14 864.58 15340.94 3383.06 1630;
713,301.9 80.93 1114.95 15199.26 1461.71 1630;
714,278.21 72.28 1784.39 14265.41 1475.09 1630;
715,233.02 112.4 924.43 15534.5 1208.33 960;
716,316.91 95.71 3241.65 15581.35 3654.27 960;
717,452.52 115.73 5659.79 21923.2 4911.23 1830;
718,453.96 110.08 5628.61 20928.09 6168.21 1830;
719,304.67 66.62 2487.2 7760.92 7994.15 1500;
720,249.29 81.96 910.04 12594.78 3588.27 1615;
721,191.83 36.58 14264.18 13314.39 6183.66 900;
722,351.99 73.4 2026.48 12111.47 5165.89 1615;
723,276.79 62.41 1419.87 7080.25 4605.28 1615;
724,273.57 89.44 2112.66 13424.66 2647.21 1615;
725,360.98 149.49 1666.39 18804.88 620.6 1613;
726,346.87 93.98 2506.51 19079.42 1973.11 1615;
727,315.85 59.36 1743.14 11833.43 2863.9 1615;
728,298.6 67.67 1605.45 10055.32 5002.77 1615;
729,96.89 29.08 673.67 5213.24 2150.14 1613;
730,218.94 73.32 1545.11 12301.39 2494.11 1613;
731,319.97 101.81 1537.14 16390.8 701.68 1613;
732,351.68 85.11 4469.17 14510.76 3767.63 960;
733,523.19 122.62 4216.82 32095.38 1895.31 960;
734,241.26 42.74 6558.56 16391.39 19976.96 1630;
735,250.01 77.13 1632.01 14858.67 5609.49 960;
736,244.7 38.33 11980.1 5617.5 11323.41 960;
737,97.15 16.94 4210.15 10369.38 6023.96 960;
738,285.9 82.29 2521.09 12089.61 4330.26 960;
739,355.59 142.71 2672.89 19287.78 2213.6 960;
740,235.77 107.94 1209.74 11254.23 1534.56 960;
741,596.47 128.26 1730.57 22769.58 3604.2 960;
742,447.69 84.4 2246.48 14796.57 5982.94 960;
743,310.74 84.89 2062.53 13404.06 3369.36 960;
744,486.37 84.46 1693.54 12252.61 5049.32 960;
745,213.35 63.36 2522.92 11176.2 5533.23 960;
746,286.02 98.62 1799.43 15420.57 5871.07 960;
747,361.56 64.83 1893.69 11300.03 5052.59 960;
748,321.97 71.2 3393 15641.52 1982.32 960;
749,340.25 76.97 1275.91 12107.33 3814.96 960;
750,327.83 80.91 4957.21 13479.11 3352.12 960;
751,437.05 135.25 1888.28 21003.13 2391.92 960;
752,314.53 76.26 2590.38 14218.08 9207.55 960;
753,428.17 75.15 2055.03 12731.51 5911.59 960;
754,423.22 84.35 1580.29 12447.3 4356.19 960;
755,319.89 57.1 1455.13 16734.68 1723.29 960;
756,281.61 82.61 2510.49 14290.82 3339.68 960;
757,310.88 78.14 2888.28 14472.65 4571.21 960;
758,338.95 71.67 3533.53 14543.2 6204.37 960;
759,240.65 109.08 1301.68 11935.97 1320.77 960;
760,319.41 76.1 1830.91 10548.71 5754.82 960;
761,294.02 61.62 1866.23 14632.49 3711.31 960;
762,258.04 73.18 2200.19 12706.31 2692.72 960;
763,434.78 21.53 12439.42 13644.87 9289.3 960;
764,222.95 19.68 9573.72 5296.82 22933.18 960;
765,477.23 33.06 20388.19 17863.94 13646.29 960;
766,293.92 35.51 22479.52 12352.48 13975.25 960;
767,452.49 73.13 1967.39 13092.26 5556.9 960;
768,453.37 88.78 1792.94 26261.86 3955.04 960;
769,487.97 77.75 1907.23 13518.38 8382.48 960;
770,434.94 103.82 2224.9 19727.91 2209.32 960;
771,465.97 93.19 1952.38 13017.81 5774.35 960;
772,498.33 87.61 2072.87 13090.06 4082.16 960;
773,423.29 83.69 4649.87 27838.54 4056.06 960;
774,360.29 89.1 2437.29 17891.31 3600.48 960;
775,279.86 114.56 1918.58 11591.19 9660.07 960;
776,327.22 89.59 2028.94 16513.11 2449.18 960;
777,541.19 120.2 1522.7 20175.8 2899.91 960;
778,524.11 76.37 1731.55 12994.03 5144.82 960;
779,343.32 47.25 3638.23 15279.8 5955.69 960;
780,147.09 55.69 8126.07 2837.72 8924.25 960;
781,352.13 103.83 2123.73 16547.73 1612.6 960;
782,417.94 73.37 2304.47 22101.4 4744.34 1460;
783,413.78 73.11 1526.14 13363.14 3833.03 960;
784,264.24 80.92 1888.27 13552.42 2257.13 1630;
785,338.56 75.47 3067.8 9753.39 6636.61 1630;
786,187.79 30.78 3687.39 15099.37 11248.41 1630;
787,689.15 162.44 8270.57 29195.99 3926.63 1630;
788,821.43 177.27 8287.75 32497.41 4964.8 1630;
789,762.52 163.13 8195.57 32009.89 4484.86 1630;
790,350.39 63.37 6617.72 29920.75 5564.39 1630;
791,251.43 55.38 3038.36 11114.83 5575.84 1630;
792,557.18 73.99 6170.78 36970.01 7004.92 1630;
793,182.18 53.13 5928.65 21715.65 5972.55 1630;
794,211.69 33.06 10297.08 16194.06 21105.56 1630;
795,262.12 72.23 1804.32 15246.26 6157.62 1630;
796,275.41 38.69 6098.15 20282.02 35779.35 1630;
797,168.32 25.32 6652.42 16403.7 28032.54 1630;
798,233.99 40.19 11487.69 14760.77 22371.81 1630;
799,350.2 56.33 6302.14 30461.56 5881.9 1630;
800,NA NA NA NA NA 1638;
801,NA NA NA NA NA 1638;
802,NA NA NA NA NA 1600;
803,NA NA NA NA NA 1685;
804,NA NA NA NA NA 1613;
805,NA NA NA NA NA 1613;
806,NA NA NA NA NA 1638;
807,NA NA NA NA NA 1638;
808,NA NA NA NA NA 1638;
809,NA NA NA NA NA 1638;
810,NA NA NA NA NA 1638;
811,NA NA NA NA NA 1638;
812,NA NA NA NA NA 1638;
813,NA NA NA NA NA 1638;
814,347.96 115.95 1025.13 19768.29 2195.73 1579;
815,NA NA NA NA NA 1735;
816,NA NA NA NA NA 1685;
817,169.52 23.75 7216.58 16245.52 30747.54 1630;
818,NA NA NA NA NA 1613;
819,NA NA NA NA NA 1629;
820,NA NA NA NA NA 1615;
821,NA NA NA NA NA 1370;
822,NA NA NA NA NA 960;
823,NA NA NA NA NA 960;
824,NA NA NA NA NA 960;
825,NA NA NA NA NA 1400;
826,NA NA NA NA NA 1400;
827,NA NA NA NA NA 1697;
828,NA NA NA NA NA 1630;
829,NA NA NA NA NA 1609;
830,NA NA NA NA NA 1609;
831,NA NA NA NA NA 1609;
832,NA NA NA NA NA 1609;
833,NA NA NA NA NA 1579;
834,NA NA NA NA NA 1579;
835,NA NA NA NA NA 1579;
836,NA NA NA NA NA 1579;
837,NA NA NA NA NA 1579;
838,NA NA NA NA NA 1579;
839,NA NA NA NA NA 1579;
840,NA NA NA NA NA 1579;
841,NA NA NA NA NA 1579;
842,NA NA NA NA NA 1579;
843,NA NA NA NA NA 1405;
844,NA NA NA NA NA 1402;
845,NA NA NA NA NA 1400;
846,NA NA NA NA NA 1403;
847,NA NA NA NA NA 1401;
848,NA NA NA NA NA 1404;
849,NA NA NA NA NA 1380;
850,NA NA NA NA NA 1380;
851,NA NA NA NA NA 1380;
852,NA NA NA NA NA 1380;
853,NA NA NA NA NA 1500;
854,NA NA NA NA NA 1500;
855,NA NA NA NA NA 1350;
856,NA NA NA NA NA 1350;
857,NA NA NA NA NA 1350;
858,NA NA NA NA NA 1350;
859,NA NA NA NA NA 1350;
860,NA NA NA NA NA 1350;
861,NA NA NA NA NA 1350;
862,NA NA NA NA NA 1350;
863,NA NA NA NA NA 1350;
864,NA NA NA NA NA 1350;
865,NA NA NA NA NA 1350;
866,NA NA NA NA NA 1350;
867,NA NA NA NA NA 1350;
868,NA NA NA NA NA 1350;
869,NA NA NA NA NA 1350;
870,NA NA NA NA NA 1350;
871,NA NA NA NA NA 1350;
872,NA NA NA NA NA 1460;
873,NA NA NA NA NA 1460;
874,NA NA NA NA NA 1460;
875,NA NA NA NA NA 1460;
876,NA NA NA NA NA 1460;
877,NA NA NA NA NA 1460;
878,NA NA NA NA NA 1460;
879,NA NA NA NA NA 1460;
880,NA NA NA NA NA 1460;
881,NA NA NA NA NA 1406;
882,NA NA NA NA NA 1460;
883,NA NA NA NA NA 1460;
884,NA NA NA NA NA 1460;
885,NA NA NA NA NA 1460;
886,NA NA NA NA NA 1460;
887,NA NA NA NA NA 1460;
888,NA NA NA NA NA 1460;
889,NA NA NA NA NA 1460;
890,NA NA NA NA NA 1370;
891,NA NA NA NA NA 1370;
892,NA NA NA NA NA 1550;
893,NA NA NA NA NA 1550;
894,NA NA NA NA NA 1550;
895,NA NA NA NA NA 1550;
896,NA NA NA NA NA 1300;
897,NA NA NA NA NA 1550;
898,NA NA NA NA NA 1550;
899,NA NA NA NA NA 1300;
900,NA NA NA NA NA 1300;
901,NA NA NA NA NA 1300;
902,NA NA NA NA NA 1656;
903,NA NA NA NA NA 960;
904,NA NA NA NA NA 960;
905,NA NA NA NA NA 960;
906,NA NA NA NA NA 960;
907,NA NA NA NA NA 960;
908,NA NA NA NA NA 1200;
909,NA NA NA NA NA 1200;
910,NA NA NA NA NA 1500;
911,NA NA NA NA NA 1830;
912,NA NA NA NA NA 1615;
913,NA NA NA NA NA 1380;
914,NA NA NA NA NA 1100;
915,NA NA NA NA NA 1100;
916,NA NA NA NA NA 1100;
917,NA NA NA NA NA 1100;
918,NA NA NA NA NA 1100;
919,NA NA NA NA NA 1100;
920,NA NA NA NA NA 1100;
921,NA NA NA NA NA 1100;
922,NA NA NA NA NA 960;
923,NA NA NA NA NA 1100;
924,NA NA NA NA NA 1100;
925,NA NA NA NA NA 1100;
926,NA NA NA NA NA 1100;
927,NA NA NA NA NA 1100;
928,NA NA NA NA NA 1100;
929,NA NA NA NA NA 1100;
930,NA NA NA NA NA 1100;
931,NA NA NA NA NA 1100;
932,NA NA NA NA NA 1100;
933,NA NA NA NA NA 1100;
934,NA NA NA NA NA 1100;
935,NA NA NA NA NA 1100;
936,NA NA NA NA NA 1100;
937,NA NA NA NA NA 1100;
938,NA NA NA NA NA 1100;
939,NA NA NA NA NA 1100;
940,NA NA NA NA NA 960;
941,NA NA NA NA NA 1615;
942,NA NA NA NA NA 1613;
943,NA NA NA NA NA 900;
944,NA NA NA NA NA 900;
945,NA NA NA NA NA 900;
946,NA NA NA NA NA 900;
947,NA NA NA NA NA 900;
948,NA NA NA NA NA 900;
949,NA NA NA NA NA 960;
950,NA NA NA NA NA 960;
951,NA NA NA NA NA 960;
952,NA NA NA NA NA 960;
953,NA NA NA NA NA 960;
954,NA NA NA NA NA 960;
955,NA NA NA NA NA 1630;
956,NA NA NA NA NA 1630;
957,NA NA NA NA NA 1630;
958,NA NA NA NA NA 1630;
959,NA NA NA NA NA 1630;
960,NA NA NA NA NA 1630;
961,NA NA NA NA NA 1630;
962,NA NA NA NA NA 1630;
963,NA NA NA NA NA 900;
964,NA NA NA NA NA 900;
965,NA NA NA NA NA 900;
966,NA NA NA NA NA 900;
967,NA NA NA NA NA 900;
968,NA NA NA NA NA 900;
969,NA NA NA NA NA 900;
970,NA NA NA NA NA 900;
